Job Title,Company,Location,Job Url
Data Scientist - Publishing Royalties,Spotify,"New York, NY",https://www.indeed.com/rc/clk?jk=f1d32093c4f114d2&fccid=fe404d18bb9eef1e&vjs=3
Augmented Reality / Virtual Reality - Summer Internship 2021,GLOBALFOUNDRIES,"East Fishkill, NY",https://www.indeed.com/rc/clk?jk=987f486a5af93528&fccid=6a2e5a5f89491e88&vjs=3
INTERN – PIPELINE,Psyop,"New York, NY",https://www.indeed.com/rc/clk?jk=29f455f66f2b8d89&fccid=ce4631aa25c33124&vjs=3
AWS Java Python developer,L&T Infotech,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D3ZOdvUNwY8VHLUgFLThM6YJWz4mPgQ7mwwd6JfUcg8tdiAcCDlevLPjy8U5wgUyMPFCg4NOGXzkV8ErTlfXkRxiCj3ddF2Idng8xt9NI7S0at_EhdF0pExsgBcr0k0r1H5pH0Lnj0ZbWocXWUiSxSx3xLOBLf3OhSXfJUVzDNXKf8rP5H9X7eb1KOh5lVLsBaG3bAsU5vwFF9-1KMecslYMaOQDJkHlvvyAVwjY1Q70N_PnL1nbU3eDKpROtc2fQGkXlSWpIgT6-ZbGWkDlWwKno2vD0xKUvtVp1aW1mzKL1OpWfLMfD9thJ7UKc2_FQoOD8K_nyePulzO0KDvZB0S9obYIZ3aI793ynf7Y1cs3oezNr53X63wxCXyhB-JLcx2sTP2M7bSZ0vg8if_h0wT2Z-CrDUv9AWM3924RzMvYShL6sI-zcJ169sMIDQobf-aX36i9KjZw==&p=13&fvj=1&vjs=3
Application Developer,Stephen Donnelly & Associates,"Owego, NY",https://www.indeed.com/company/Binghamton-based-construction-firm/jobs/Application-Developer-1d36e2f92c62ff85?fccid=43849674d641195b&vjs=3
Survey Scientist,Crowdskout,New York State,https://www.indeed.com/rc/clk?jk=093dd412c585b50c&fccid=09ecd174e9740b94&vjs=3
Mobile Test Engineer,Northwestern Mutual,"New York, NY",https://www.indeed.com/rc/clk?jk=f8ebf79fb760d5c8&fccid=f2cbb7715eae48aa&vjs=3
Junior QA Engineer,HYPR,"New York, NY",https://www.indeed.com/rc/clk?jk=c380695ff6060619&fccid=4e600f8cea86c14f&vjs=3
Java Developer with Python/NYC/Permanent Role/Full time,United Business Solutions Inc,"New York, NY",https://www.indeed.com/company/United-Business-Solutions/jobs/Java-Developer-Python-Nyc-Permanent-Role-a4da7483f7f83594?fccid=16a3b20928e3683f&vjs=3
Software Engineer (Python) - Equinox Fitness Clubs,EQUINOX,"New York, NY",https://www.indeed.com/rc/clk?jk=eb3abd8710828f24&fccid=3fe3d0481178cd7d&vjs=3
Data Scientist,"Rocket Travel, Inc.",New York State,https://www.indeed.com/rc/clk?jk=f7acef3f52f7bcbe&fccid=8f7d300325251651&vjs=3
Mid-Level Developer,Fulcrum Analytics,"New York, NY",https://www.indeed.com/rc/clk?jk=49e2a9ba048256fb&fccid=89f36de0e6d701dd&vjs=3
"Research Assistant, School and Community Programs",Child Mind Institute,"New York, NY",https://www.indeed.com/rc/clk?jk=4e95dbcd5d392cd9&fccid=ce06339e6f22b214&vjs=3
Junior Data Scientist,Decode_M,"New York, NY",https://www.indeed.com/rc/clk?jk=148f2e5e7a652368&fccid=2721c1c2ba33c638&vjs=3
Solutions Engineer,Warner Bros. Entertainment Group,"Troy, NY",https://www.indeed.com/rc/clk?jk=c9dc78bfc7e014b4&fccid=30cc7a5451d4ee77&vjs=3
Associate QA Engineer,Rose Digital,"New York, NY",https://www.indeed.com/rc/clk?jk=02409d5db36874d5&fccid=1caab580eadf4a54&vjs=3
Dev ops,Intone Networks,"New York, NY",https://www.indeed.com/rc/clk?jk=c524b9d08fdd075b&fccid=3ed0572c448b2368&vjs=3
Python Full Stack Developer,"The Hagan-Ricci Group, Inc.","New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CMfUyhbJauq08HRBRo4gKgqJ4K0gu7eONFpM-ag7LnQ_Cf4OPdQNNoXihVCsVElJIncL1K940hhbpLWhALDvuKYGht9UXG2MNsVKBDx_X8fOreIoQjDrDodlhc7kyh09Z-g1bFJ1sSJ5uvLb_mnYr0vENXruALeB78B_LbJwX0y0D9uy6DwD6qe_HfJyC_YahhN1QScUMeXnPLzoswaljVfBsDNR4aURM3TaYFtxfhgMtsDW6iPM094XZwNrWODMEDiLn1UVEcMysiMjPDBaCQhe_O2nbBvamEgqwGwMuBVcIyrg7dfe8KE7nrWPqIqJRksApcPSvQDJ2z_rcgDMUxQnYWPLxJRMw30eMUBKynXIOOcuACbepmZM-1VOrD31YxU4GZriVSRZwP5wICS3_Agz2QA2NOBqrRlzvEyvMgyWs8tY9_uglOVhLpNB9FHao=&p=12&fvj=1&vjs=3
Algorithmic Trader / Developper,Quadency,"New York, NY",https://www.indeed.com/company/Quadency/jobs/Algorithmic-Trader-aa5952beabfb4f29?fccid=91c155d769f28e92&vjs=3
Quantitative Researcher,SEVEN EIGHT CAPITAL,"New York, NY",https://www.indeed.com/rc/clk?jk=e2c13dac12042e37&fccid=e99e0f54c1059cab&vjs=3
Virtual HBO Max Data Science Intern – Summer 2021,Turner,"New York, NY",https://www.indeed.com/rc/clk?jk=d4c71150d8f1b53f&fccid=92b6ad9b1bd886b6&vjs=3
Data Analyst,Known,"New York, NY",https://www.indeed.com/rc/clk?jk=b43ff8f89f46185c&fccid=428c548e40d4ce2e&vjs=3
Data Engineer,Syeta Inc,"New York, NY",https://www.indeed.com/company/Syeta-Inc/jobs/Data-Engineer-90108f285cfe9271?fccid=240ea250e7459480&vjs=3
Internship - Fixed Income Trading,Société Générale,"New York, NY",https://www.indeed.com/rc/clk?jk=9b850c3cb2d1b97a&fccid=df6948c9b8da6236&vjs=3
Analytical Linguist,"Grammarly, Inc.","New York, NY",https://www.indeed.com/rc/clk?jk=f532f02241cd3f67&fccid=0555014e7bce64c3&vjs=3
Analytics Engineer,Starry,New York State,https://www.indeed.com/rc/clk?jk=24013d931ee97f0d&fccid=c9a652d12a93e3c1&vjs=3
Data Analyst,University of Rochester,"Rochester, NY",https://www.indeed.com/rc/clk?jk=0f93c6aff22d6c1f&fccid=92278e592a11e3a5&vjs=3
"Data Scientist, Analytics, Intern",Facebook,"New York, NY",https://www.indeed.com/rc/clk?jk=98a322346006c891&fccid=1639254ea84748b5&vjs=3
Associate,Better Mortgage Corporation,"New York, NY",https://www.indeed.com/rc/clk?jk=488562ac320399c0&fccid=38428bc0dc4a9166&vjs=3
Research Engineer -CFD/Methods,General Electric,"Niskayuna, NY",https://www.indeed.com/rc/clk?jk=300feb537e9e0c73&fccid=c5c99ec01e2125aa&vjs=3
Data Engineer,The LCF Group - Last Chance Funding,"New Hyde Park, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CwWskuSZpGPKQe-O_PaFqRjKvpcijEI_CiMB7IuoXtEiAtoKfhvdJUl5WFMEFTOqX_dYvCwg4qTWdd0LAF20cbNYiQswGhKY-0qJrFjjB4kJM3I1fWi7F8MEJUyjoxvsFJk9Elsz0dHsGsYMF31075j9OSfWxsIrsVwMIkR2XHu0YemHgox8Ah4PFczal22fuFzDvZLTzBcJhXSCHylYGJ1gf2K3t1gATTZt5NqFUnkKawkY6qLbV4v-hOwSSCArRvH-zbddztsczc85wtU3xjcGVngDCSj-i546dEwSm4JH_ur9ABfL6a3p9oVslT27aX27uaYaRLQPX27dbRa4HTV_0v8DNmABQGRhRXEM50pg7sEg-bG0d4OA9XBieY7jJLtKX5kcaT0oAdAfG2GRtci7HXkxYk8Gxcj1pc9dFByKGhRH6_KdHQprWkmN4akAE=&p=10&fvj=1&vjs=3
Application Developer,"UnReal Web Marketing, a Reach Marketing company","Pearl River, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AEeSDoZoZ2svCkqmMhf1WVl_pG5NKl0PBzkjozv8VZWvdsWUh7eExQizZCWeNbWkQLzJ9jrlZmgwkJnpU4Uz8nFHRxOfaIJZNXrNi9A2Gg-bMIcjvnQ8nj10ObQrpXxH0S7-xaztMcv3UOtXBL2TB4KIs90iMdD5jVWuOwrOrKHRN2Vy73HfjuP9QqWZA-ZM-AvUfST6-BWk1wtPoH5pDiPrROu0Mz28-dtjofK0-WJ8LzedOalQDESAuX9qMm4b_0m6evQnalFu5UBP669ckHt4ErpOBlneGJmnbXVhJKrPJTSkNPAsz1CcNQBdYDYN2qJELEiwy2K3ir3JUpYWq14vJFcgv7B73YkUuW3IaBivDNpTRNSbp7xV1ROb9S2mZMT2YjaHC7c8eWsXpayYDOveQmrHXoQp1QJxPWkRCqdE_onsM-qg-r4o19ujVOOtg=&p=11&fvj=1&vjs=3
Quantitative Python Developer,SGA Inc.,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A-tWpBO7ddM272MLLmPrvR_In5Ngqu0_iWaOWRhrRq_JiS_jAfTen7c3V55JtRPpQxIlllgkFSTKMdkJRIbTZRBcu9izV2MKTthU4M5NeO-h0n8GUYXIJ_vG8XrNdDhub6oO7jQu0r41sB4CwlGqUs3Fttl8X8AURQSdv6oDvugwhuh-noYMWrCznQcJ6WX-ApQ-PQ-o48fV0RCkHfuCWJVNj2uFsoinTimZKQdG0_YXnWGng1IhBwAY9ixS4YAXPLHGbgKQTEQ643jcltmoayaferQj_owXiDiqrdg2ufbYDMysdBHbObxGJcNVw8d3fP7eVcpiyuuGyuHx0m5wUDjxqm052dpJlmj7rfHOdOPiSxPomdaKZB6RUPBFG1Ldr7hgSj6539_XGZPuy2dxMbXyJ-BsByXzPk6o7rlZF6NmaoullUXALMyCQti5JNybTIzHgPNDalaX6cqNxlZEzd3Zq90HSLeRk=&p=12&fvj=1&vjs=3
IT Application Developer,NYPTI,"Albany, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C-CUuo6F5CgiN9-g0A-BUQA9AVgDdzaMjWpKyQISrFO5WM-LiBoxJseaeIggHpVIi0rABfd77eOwN4wbv3jTvb4ATFhgBBt9Y6F2hoqR1nGwwK98E2Y2Tf99Yt3Dj89cEHmcoaR9sjfC83xTwcv6_nPzstrqSxQ1R9N5KzQn15RLTNR0U4fOfvESlmxzizC5cEFl3CcVFH8dkZLqhla4oNyti3-ZZUyzejx5vqqMKBO_fD51vz3S4rq0lEzO2lFcZTTy4b4ieXiJXyCWMwfUh6tVV6GsNZKKU661HrqhuDxg_6S_xiJHil2K663V5-YJlZ1vDLWnoLVys3q6eHt0_BldO6dc46I9AGxJcABWN_uGSBWR1VBJmkrHtogMt67C_H-5j85iHRj5qs0-DzRG7vtoy74Jf8o6Ioc-dr1t7xyTRmZVCgODcl9xf_ZqbNRv3Ky1SLANRGbQ==&p=13&fvj=1&vjs=3
Python Developer,Systemonex INC,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWDhERcgegtO3fQgQ6i1lKFLXqfs8lEm3nmlRKvZdoSOmcEpi6eRTO-dPxXMXK_bLJfB0mdH74lyan7FPkLG0nyn-IGtvU_7fsPnX_CNkm7Dr68KS75cPuHWBWvc-uk5d6aZXzcWOOljsXWltm_XCDo8UHn3syakNbh39sX7q2mRt5NRiLw47iwIrQVHJdRV3vkOMhbVYjawOYepz9gYY1P0mxDDV7badFvr2dnSpYiKUY1J8bZI0yB3LsnTCJ_9HyaMIntdM4J3nv5Nq_9UlBgf1oPNNMCGzkuszuDG_bKsM8nL9vaPrkJca1O2W9bjDRf7ycm4-WEgbe0B87vhfAyzbFCybcg5dYfHwm2my62G8GJz4tpG_qdhfM18e_oO2D-XNdViDyqsueCmxiioIvr6qw6IuYKXceKnSMWyYMIyKvdnmwNlNVaLegKkuzVZk=&p=14&fvj=1&vjs=3
Python Instructor,Code Immersives NYC,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AZJW4z7KPROuiK4WlbnxK4csFocEEGoZliresQCWGkfcpx-hoJJmrINgDwHEomu2UoE2wmQ-G2XaxIZZJM1SX8bbGfFVL9BKoLzIhxt5d6g9MJuTlfNGUKYGq7XZGJ2_gE6pJksI6Das488ZlLsi8VL13wF4dXk9CQg3KbaC906WJcY7qXmHkn7pnYeJn-wJSMe3o4O5OJGSYjQViUuMnE31mMOKAgPbxbs6JaQg9AbolC-tmGgPyt0PvpwoSnWT-ZcENyEGNFGzZSmrcfG5RSWU1RPY9LFg7fGMzvK7KBB3440YVxKaDKYCrGmUgg4xrA3rWIHzREy7Qtuf0qdRQ2zNa-hrpNFxZi-Fl5nFNdxLUzYLSRClPLkUrebJm9LoAUUsAq-D1MDAEykv6ZF4-z1I7OvDmkViVKXkLPYiMtg-vqYrih-YisnjxUsGiAR1w=&p=15&fvj=1&vjs=3
"Embedded Software Medical Devices, exciting Opportunity,",Philadelphia Med Recruiting,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C3XwIhFmCQv9Hxv9LgQ1gqkDRUedE3rGjA8woHtxUVqG8WpsNfOhnMKHs6Db4grisJqOELXvCM22DPlOkirD4PQC8uvsOS4Jv0nUAkCENDOpkw4FfEVHmKI74QoqyvNm9bpkSTFVcmvMFSuU5Zvnxod9gLgQ2vTb6j4Otj-W4nLqR2WF2A5h1nksU16U2-ZwUl5sP-LWnYF13BhHbdyJq_ERx6kHInp92M9PCq7HaEjFcgYsefpMq5UuqVMdzaRZdkKAvgHe3WUty5fNFpekGjyvz4ZzHNMipIkVpBYCy7SFbCsRCT3GfAx52SstWicctRJYo5cQvp0-5-7PCI4tdPhlbKKsUfCB1z9DAwJ8t0oWElGWmF2J9N-ev5SySEgqaQRZ_uboJ1H0ep8w5_9hpH4CuSWCSgam2I2a8y_3BdJHW7BbquGUamhw-ht-7a8GXYK1_wJdPfA0tkpArJYM8UiyE4fJR0yktHX_gL0NteSEO9HtZZ6xFY&p=16&fvj=1&vjs=3
Architecture / Urban Planning - Customer Success Consultant,Sidewalk Labs,"New York, NY",https://www.indeed.com/rc/clk?jk=2e047a95ef14fed0&fccid=0bee3456480af8b3&vjs=3
"Associate Director, Analytics",Movable Ink,New York State,https://www.indeed.com/rc/clk?jk=73f2e6a8cf984eac&fccid=ac747cfaa2c85912&vjs=3
Students - Equity Trading Desk Internship Summer 2019,SMB Capital,"New York, NY",https://www.indeed.com/rc/clk?jk=7649cd45d0afd8f0&fccid=7d204885a50ad05e&vjs=3
Programmer Analyst,Town of Huntington,"Huntington, NY",https://www.indeed.com/company/Town-of-Huntington/jobs/Programmer-Analyst-0d9fa1423446ed80?fccid=9353e99ef7c906f8&vjs=3
Junior Front End / Full Stack Software Engineer,Plectica,"New York, NY",https://www.indeed.com/rc/clk?jk=168a00aa137f6f7f&fccid=6a5673a520e27ea2&vjs=3
Data Analyst - TLV,Diagnostic Robotics,"New York, NY",https://www.indeed.com/rc/clk?jk=dc6cd3379a49c1be&fccid=e35acb6e901e1e29&vjs=3
Machine Learning Engineer - Payment Protection,Sift,New York State,https://www.indeed.com/rc/clk?jk=52a786312bb778bf&fccid=03d46927b73885b0&vjs=3
2021 College Hires,Careers at Waybridge,"New York, NY",https://www.indeed.com/rc/clk?jk=8c4f2b8be50fce71&fccid=6b25151d84656e27&vjs=3
Junior Developer,B Hospitality Corp,"New York, NY",https://www.indeed.com/rc/clk?jk=808ef33b5f856072&fccid=0fbf568ff6d702d2&vjs=3
Senior Django/Python Developer,Small Planet,"Brooklyn, NY",https://www.indeed.com/rc/clk?jk=ec36299f56189c31&fccid=e53e1451c3ffe7f3&vjs=3
Associate Test Engineer,Northwestern Mutual,"New York, NY",https://www.indeed.com/rc/clk?jk=a8bfa60ad39788cb&fccid=f2cbb7715eae48aa&vjs=3
Junior Software Engineer,Metro Group,"Long Island City, NY",https://www.indeed.com/rc/clk?jk=bda056200575a0ef&fccid=5eb16c6eab3dc5ef&vjs=3
Semantic Representation Engineering,Google,"New York, NY",https://www.indeed.com/rc/clk?jk=20272fed827d24fd&fccid=a5b4499d9e91a5c6&vjs=3
"Software Engineer, Help Me Grow",Etsy,"Brooklyn, NY",https://www.indeed.com/rc/clk?jk=a20d5f680209be80&fccid=9ecb91618c39a24f&vjs=3
Entry Integration & Test Engineer,Saab Inc.,"East Syracuse, NY",https://www.indeed.com/rc/clk?jk=cacfe6a95a4f9a20&fccid=5c280d90c709960a&vjs=3
Business Analyst,Progyny,"New York, NY",https://www.indeed.com/company/Progyny/jobs/Business-Analyst-09b536a6a7bdf7ba?fccid=c0bc093869fdf263&vjs=3
"Data Science Online Course Instructor (Part-Time, Contract)",DataCamp,New York State,https://www.indeed.com/rc/clk?jk=23b5b7b2a7de4a52&fccid=f0dbb4617995d17b&vjs=3
"Quantitative Developer, Python",GuardX Inc,"New York, NY",https://www.indeed.com/rc/clk?jk=b905499367112b35&fccid=376cafc34c3b98c4&vjs=3
"Analyst, Data and Insights Group (Growth)",The New York Times,"New York, NY",https://www.indeed.com/rc/clk?jk=4d4abf6bc5931c41&fccid=1b50fcfb150b1b48&vjs=3
Research Scientist Intern,Etsy,"Brooklyn, NY",https://www.indeed.com/rc/clk?jk=0c0ed9544ed62eab&fccid=9ecb91618c39a24f&vjs=3
Machine Learning Systems Intern,Etsy,"Brooklyn, NY",https://www.indeed.com/rc/clk?jk=cbd3a02722de93c3&fccid=9ecb91618c39a24f&vjs=3
Software Engineer - Fulfillment,Blue Apron,New York State,https://www.indeed.com/rc/clk?jk=6a7b170577cf4b4f&fccid=dc55ba6e7c37067b&vjs=3
Survey Scientist,Crowdskout,New York State,https://www.indeed.com/rc/clk?jk=093dd412c585b50c&fccid=09ecd174e9740b94&vjs=3
Mobile Test Engineer,Northwestern Mutual,"New York, NY",https://www.indeed.com/rc/clk?jk=f8ebf79fb760d5c8&fccid=f2cbb7715eae48aa&vjs=3
Junior QA Engineer,HYPR,"New York, NY",https://www.indeed.com/rc/clk?jk=c380695ff6060619&fccid=4e600f8cea86c14f&vjs=3
Senior Full stack developer/PHP developer (Remote not available),Bike Rent NYC,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cf1A-fI4uORvimVW6aUUK1bo4_I3B1fZaMm5o3f_iHEy6OMjmVSN7ZMIdwTRuQs-h4KbB3OHjGtu6AijDJeDvEZMawpGrSUcm5Ff9xSVvOdK-5NHvyCyEecNEgtNOjZNvbBuiL_FnWRiNplKteFsDLRCa88zE4mukbbhi5zPbbocVnchb8lZylQhmq1x6UAODS9pT_rjmkRFkvRCEhlU_2BmE8radtndd5pipYxCG_h7LfT16q87V_juMLReuHjJ7v3TX9MzOrgL6ioAoxvCVRmMSU6aLnbBD2rNY8n5YAQIaGkd4YdddaPNNo3Ua0urY7pL8fMp_lBMG5h2l6LV4xCophNVwNgz3S_PY74L9cHtvOE6FrwXtdx9dSYbTB39C6eRoFbPHH88zncoQHoeSuRwTdgdgomyas1Fv-yChntiT8mA7zH6Is4K9QfuFln5NGACvnzN_yFF2UxAjzQmdjICk0hkV_YsHvOl5CQzUmP27bcUjlP1oNsvGEu-tUVfA=&p=10&fvj=1&vjs=3
Quantitative Python Developer,SGA Inc.,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A-tWpBO7ddM272MLLmPrvR_In5Ngqu0_iWaOWRhrRq_JiS_jAfTen7c3V55JtRPpQxIlllgkFSTKMdkJRIbTZRBcu9izV2MKTthU4M5NeO-h0n8GUYXIJ_vG8XrNdDhub6oO7jQu0r41sB4CwlGqUs3Fttl8X8AURQSdv6oDvugwhuh-noYMWrFrls0o7G1bPnICaNvPMUxIfm3BETnpIEPfhRLBZceQtcMnea_GdVQG3b_JSNX0gmmV8ofgbS533BIGeKYB1d4IgLSz_1xaAX8-qPBXfZN6rnTJKQc0XnYjUmhwgomC9SYfWZuuB1H9d-XFipm8XJ_L-IzNZHGwXQ1RJxEP_gNZtUUAO1WSydQX5FMBKnBeDizqW9kqsF33qP_xdXvAYCUCK71v7kOXZwhBbK-mU4Rleqg_pCl0p5jynRjod-zj5NIuNL1nDwODN0cy3IuQ8opOM1OSAqZIEnIskCJoYsGIc=&p=11&fvj=1&vjs=3
Senior Data Scientist,Alliant Cooperative Data Solutions,"Brewster, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Atn1lu1H50-T_0sYdWy9cGsKnnbW59zRtdPCf4S3pfU6xs5XP4ntIKT9NdJLI0pwgHuuo30YVA-zgdpEsy2-WsTxrR2rVr82jWImEPqfN3pm1c0WoB8PaAGKU6bc4afPdtR57Is3Z7uVoalZKosGetnUqCOfGCdI751t8vApRiNETep9VbXJk9j0HAchGW6WTGpRunSmJIYRLzxhHn5sGI7SQaLmcXtjE0SDyWLcMVg25fkf584ea2ZeLZfEUO7E9wNzxAE4PloEmw69QaU5Ak5fYfY20v8r-lSI59VA0v_o5L__b72gDwcrzHA1yqL0OarL6s1wMF_hiaTSwkDM-X2OiW8oNK-LSfqnlh4XwOsNXAnKyIUwolmyCtULPo_cCxjTjYcTyvvpCQglniNZX7GH3S5i5KchtIK7WVU8vIpmF_1YfIeZu-gqv5kLVA_8UjanBBrO5HXg==&p=12&fvj=1&vjs=3
IT Application Developer,NYPTI,"Albany, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C-CUuo6F5CgiN9-g0A-BUQA9AVgDdzaMjWpKyQISrFO5WM-LiBoxJseaeIggHpVIi0rABfd77eOwN4wbv3jTvb4ATFhgBBt9Y6F2hoqR1nGwwK98E2Y2Tf99Yt3Dj89cEHmcoaR9sjfC83xTwcv6_nPzstrqSxQ1R9N5KzQn15RLTNR0U4fOfv3WGmLObcbXfkPllpqqbzuUKzYfGp8l5JcOqxht6G5CACvNjXOq6UqGP0mkDzyFKFfg6-05PygUBpMSY4PIBipKd6zPmgfWPwE-YZm6nntJXagE3iMMAQ_PlqUlFeHQPmlnf6b86_snj9514QpiQOs9_Ti4uGSHsXhuY4gNT39047U7M2mQdJ4rgbwqoDouJ981DsqyD8UHh7JRgdaaSfszwV_sNGWL9oVyEJ2kENmnGv3R6NGhiS29YdN8k7JH7kTbVFmV9UgScgDPRozqlkfw==&p=13&fvj=1&vjs=3
Python Instructor,Code Immersives NYC,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AZJW4z7KPROuiK4WlbnxK4csFocEEGoZliresQCWGkfcpx-hoJJmrINgDwHEomu2UoE2wmQ-G2XaxIZZJM1SX8bbGfFVL9BKoLzIhxt5d6g9MJuTlfNGUKYGq7XZGJ2_gE6pJksI6Das488ZlLsi8VL13wF4dXk9CQg3KbaC906WJcY7qXmHknHb6UPEHpNlCPV5k_fADKmlFCJvlnJuY0Jyw-TrxRTRN_ZmiWEa-UW2f-sau_AQo0fJZ_0viXdadh-bRM8J_iZh-qJnoe9wpdNOVBpD2j9E7e5ka5riYwo8gBR65YPHTU2zd44Rfww8RbG6nSQ_auCXhTz9byLy7nt7f-W5CDLqXQLuQb2yiMEQrmJVrEw8rQvCVSYE74IoDb_vDudJEU2YtgZR9v9OeUxpuJNctTP9E9YU_yZSFRi_9OrNyipJ0z8893QKrJy3g=&p=14&fvj=1&vjs=3
"Embedded Software Medical Devices, exciting Opportunity,",Philadelphia Med Recruiting,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C3XwIhFmCQv9Hxv9LgQ1gqkDRUedE3rGjA8woHtxUVqG8WpsNfOhnMKHs6Db4grisJqOELXvCM22DPlOkirD4PQC8uvsOS4Jv0nUAkCENDOpkw4FfEVHmKI74QoqyvNm9bpkSTFVcmvMFSuU5Zvnxod9gLgQ2vTb6j4Otj-W4nLltLXW7Se3ny5UK09500MvdO4gPoJugwSCRQt1HBDLUHEolQbRuHE8Cwz2gWG9I2jubEpkF5vtObliF6YQysa80IWucgpLNAHe2438g1-1f7if3s2gblsR-7UagUn47OyIIrgbGd5kAKB--FzNChf4X8ukL444b5MwMjBz0rpDObqmyQA-dln6yVOqGp43SUFwb7I2cQKUnkMYoxow8VqYNxD96dqwuN3L4Y7hjkofhFQgoizPRIh9ae6M6IgNV1Prf3qrU4pTAIYw3tRwFnNym56mihWnuQhptMIV5zGs6Ou8ZK4RtEW-wy7Q9jPQA7tvtDRCbiICTJ&p=15&fvj=1&vjs=3
FinTech Start Up looking for Operations Intern - Visa Sponsorship,Fluz,"New York, NY",https://www.indeed.com/company/Tech-And-Bowery-Inc/jobs/Fintech-Start-Operation-Intern-22411c78b0830e79?fccid=dd9a0b515e1236d5&vjs=3
Risk Analyst,MoneyLion,"New York, NY",https://www.indeed.com/rc/clk?jk=cd711c7eb2fdedee&fccid=f0df775ddffb40cc&vjs=3
Python Data Science Software Engineer,Bloomberg,"New York, NY",https://www.indeed.com/rc/clk?jk=5db9b56512105f73&fccid=f770da67b3b51c62&vjs=3
Revenue Analyst,Mint House,"New York, NY",https://www.indeed.com/rc/clk?jk=20071baeaa6a0850&fccid=3c94c518d3714cc9&vjs=3
Data Analytics Engineer,Jetty,New York State,https://www.indeed.com/rc/clk?jk=6ef9512af3994439&fccid=b8be257638d7b148&vjs=3
System Performance Engineer,Verizon,"East Syracuse, NY",https://www.indeed.com/rc/clk?jk=29b36f34708bccb9&fccid=f7029f63fe5c906e&vjs=3
Early Careers | Financial Modeling & Research | Albany,Goldman Sachs,"Albany, NY",https://www.indeed.com/rc/clk?jk=2bd89b55097f6505&fccid=16a97ed26c75bf2d&vjs=3
Backend Engineer,Stellar Health,"New York, NY",https://www.indeed.com/rc/clk?jk=ac14bccfe756f144&fccid=9a68164dfb69290f&vjs=3
"Senior Data Analyst, Dashboard Development (Temporary Contract)",Wikimedia Foundation,New York State,https://www.indeed.com/rc/clk?jk=d8192a7990575c3e&fccid=288a529565129b93&vjs=3
Analytics Engineer,Feedback Loop,New York State,https://www.indeed.com/rc/clk?jk=a3c1977b35f0c3bf&fccid=5e8885626a9caa55&vjs=3
Cross Platform Analytics Internship- Summer 2021 (Virtual),Discovery Communications,"New York, NY",https://www.indeed.com/rc/clk?jk=7ead0ba5d552e198&fccid=f17180ffbe436a3c&vjs=3
Data Analyst,"Pegula Sports & Entertainment, LLC","Buffalo, NY",https://www.indeed.com/rc/clk?jk=d45acd36dad09273&fccid=431762dacdba39eb&vjs=3
Quantitative Software Engineer (Python),Hudson River Trading,"New York, NY",https://www.indeed.com/rc/clk?jk=356ac1054026de4d&fccid=01b91641951e8886&vjs=3
Reporting Analyst,Flipboard,"New York, NY",https://www.indeed.com/company/Flipboard/jobs/Reporting-Analyst-e328578437e0e870?fccid=9710d93705c82504&vjs=3
Information Technology Intern,NPower,"New York, NY",https://www.indeed.com/company/NPower/jobs/Information-Technology-Intern-3f7d00d296af5dd0?fccid=8a303b43b9681353&vjs=3
Data Scientist - AI Consulting,Dataiku,"New York, NY",https://www.indeed.com/rc/clk?jk=96f4917eed96feed&fccid=4640437a3109c91f&vjs=3
"Senior Data Specialist, Curation",Twitter,"New York, NY",https://www.indeed.com/rc/clk?jk=840fa66a75479691&fccid=7a3824693ee1074b&vjs=3
Associate - Model Review Group,"JPMorgan Chase Bank, N.A.","New York, NY",https://www.indeed.com/rc/clk?jk=03132604a06ced2d&fccid=aaf3b433897ea465&vjs=3
"Music Marketing Analyst, Music Team",SoundCloud,"New York, NY",https://www.indeed.com/rc/clk?jk=21bad82298b55a25&fccid=af61bf95b89c7cb2&vjs=3
Data Analyst Intern,PayPal,"New York, NY",https://www.indeed.com/rc/clk?jk=abfd92126f0a8d8e&fccid=978d9fd9799d55a8&vjs=3
Data Analyst,Unite Us,New York State,https://www.indeed.com/rc/clk?jk=5d48182784237a4d&fccid=01fd1f2f239c15f4&vjs=3
